LINK_ID,F_NODE,T_NODE,L1,L2,L3,L4,L5,L6,CHK
3880709100,3880261500,3880261600,3880821700,3880707800,3880709200, , , ,1
3880709200,3880261600,3880261300,3880707200,3880707500,3880708600, , , ,1
3880709300,3880261300,3880261600,3880821700,3880707800,3880709000, , , ,1
3880709400,3880261700,3880261200,3880704400,3880707000, , , , ,1
3880709500,3880261200,3880261700,3880821200,3880821500,3880704600, , , ,1
3880709600,3880261800,3880259900,3880819800,3880820000, , , , ,1
3880709700,3880259900,3880261800,3880709900,3880710600,3880705000, , , ,1
3880709800,3880261900,3880261800,3880709600,3880710600,3880705000, , , ,1
3880709900,3880261800,3880261900,3880710500,3880710800,3880705200, , , ,1
3880710100,3880261400,3880262100,3880821400,3880821600,3880710200, , , ,1
3880710200,3880262100,3880261100,3880706800,3880707100, , , , ,1
3880710300,3880261100,3880262100,3880821400,3880821600,3880710000, , , ,1
3880710400,3880262200,3880261900,3880709800,3880710800,3880705200, , , ,1
3880710500,3880261900,3880262200,3880710400, , , , , ,2
3880710600,3880261800,3880051701,3880821100,3880110907,3880110803, , , ,1
3880710700,3880051701,3880261800,3880709600,3880709900,3880705000, , , ,1
3880710800,3880261900,3880051702,3880110904,3880110805,3880704700, , , ,1
3880710900,3880051702,3880261900,3880709800,3880710500,3880705200, , , ,1
3880711000,3880262300,3880051201,3880112203,3880112302, , , , ,1
3880711100,3880051201,3880262300,3880711000, , , , , ,2
3880711200,3880262400,3880051202,3880112204,3880112304, , , , ,1
3880711300,3880051202,3880262400,3880711500,3880711700, , , , ,1
3880711400,3880262500,3880262400,3880711200,3880711700, , , , ,1
3880711500,3880262400,3880262500,3880711400, , , , , ,2
3880711600,3880262600,3880262400,3880711200,3880711500, , , , ,1
3880711700,3880262400,3880262600,3880711600, , , , , ,2
3880711800,3880262700,3880051800,3880111500,3880111600, , , , ,1
3880711900,3880051800,3880262700,3880712100,3880713300, , , , ,1
3880712000,3880262800,3880262700,3880711800,3880713300, , , , ,1
3880712100,3880262700,3880262800,3880822300,3880712300, , , , ,1
3880712200,3880262900,3880262800,3880822300,3880712000, , , , ,1
3880712300,3880262800,3880262900,3880712500, , , , , ,1
3880712400,3880263000,3880262900,3880712200, , , , , ,1
3880712500,3880262900,3880263000,3880822100,3880712700, , , , ,1
3880712600,3880263100,3880263000,3880822100,3880712400, , , , ,1
3880712700,3880263000,3880263100,3880712800,3880713500, , , , ,1
3880712800,3880263100,3880051400,3880016201,3880016102, , , , ,1
3880712900,3880051400,3880263100,3880712600,3880713500, , , , ,1
3880713000,3880263200,3880051601,3880016205,3880016105, , , , ,1
3880713100,3880051601,3880263200,3880821900,3880713400,3880713900, , , ,1
3880713200,3880263300,3880262700,3880711800,3880712100, , , , ,1
3880713300,3880262700,3880263300,3880821800,3880713700, , , , ,1
3880713400,3880263200,3880263100,3880712600,3880712800, , , , ,1
3880713500,3880263100,3880263200,3880821900,3880713000,3880713900, , , ,1
3880713600,3880263400,3880263300,3880821800,3880713200, , , , ,1
3880713700,3880263300,3880263400,3880822000,3880822200,3880713800, , , ,1
3880713800,3880263400,3880263200,3880821900,3880713000,3880713400, , , ,1
3880713900,3880263200,3880263400,3880822000,3880822200,3880713600, , , ,1
3880714000,3880050801,3880050701,3880109103,3880109202,3880714200, , , ,1
3880714100,3880050701,3880050801,3880108902,3880109002, , , , ,1
3880714200,3880050701,3880050501,3880110302,3880139902, , , , ,1
3880714300,3880050501,3880050701,3880109103,3880109202,3880714100, , , ,1
3880714400,3880050702,3880050502,3880110102,3880110203, , , , ,1
3880714500,3880050502,3880050702,3880109104,3880109204, , , , ,1
3880714600,3880263900,3880263800,3880822800,3880714900, , , , ,1
3880714700,3880263800,3880263900,3880714600, , , , , ,2
3880714800,3880264000,3880263800,3880822800,3880714700, , , , ,1
3880714900,3880263800,3880264000,3880714800, , , , , ,2
3880715000,3880264100,3880050202,3880822700,3880114904,3880115004, , , ,1
3880715100,3880050202,3880264100,3880715300,3880715500, , , , ,1
3880715200,3880264200,3880264100,3880715000,3880715500, , , , ,1
3880715300,3880264100,3880264200,3880715200, , , , , ,2
3880715400,3880264300,3880264100,3880715000,3880715300, , , , ,1
3880715500,3880264100,3880264300,3880715400, , , , , ,2
3880715600,3880264400,3880005201,3880115302,3880115402, , , , ,1
3880715700,3880005201,3880264400,3880715600, , , , , ,2
3880715800,3880050802,3880006101,3880823100,3880013902,3880014002, , , ,1
3880715900,3880006101,3880050802,3880109302,3880109402, , , , ,1
3880716000,3880264900,3880264800,3880823600,3880824100, , , , ,1
3880716100,3880264800,3880264900,3880716300,3880716700, , , , ,1
3880716200,3880265000,3880264900,3880716000,3880716700, , , , ,1
3880716300,3880264900,3880265000,3880716500,3880717100, , , , ,1
3880716400,3880265100,3880265000,3880716200,3880717100, , , , ,1
3880716500,3880265000,3880265100,3880824300,3880823900, , , , ,1
3880716600,3880265300,3880264900,3880716000,3880716300, , , , ,1
3880716700,3880264900,3880265300,3880824000,3880716900, , , , ,1
3880716800,3880265400,3880265300,3880824000,3880716600, , , , ,1
3880716900,3880265300,3880265400,3880717000,3880717300, , , , ,1
3880717000,3880265400,3880265000,3880716200,3880716500, , , , ,1
3880717100,3880265000,3880265400,3880716800,3880717300, , , , ,1
3880717200,3880265500,3880265400,3880716800,3880717000, , , , ,1
3880717300,3880265400,3880265500,3880824200,3880824500, , , , ,1
3880717400,3880265700,3880049501,3880135803,3880135902, , , , ,1
3880717500,3880049501,3880265700,3880824700,3880717700,3880722700, , , ,1
3880717600,3880265800,3880265700,3880824700,3880717400,3880722700, , , ,1
3880717700,3880265700,3880265800,3880719300, , , , , ,1
3880717800,3880266200,3880266100,3880719400,3880719800, , , , ,1
3880717900,3880266100,3880266200,3880718100,3880723100, , , , ,1
3880718000,3880266300,3880266200,3880717800,3880723100, , , , ,1
3880718100,3880266200,3880266300,3880718300,3880726700, , , , ,1
3880718200,3880266400,3880266300,3880718000,3880726700, , , , ,1
3880718300,3880266300,3880266400,3880720100,3880726900, , , , ,1
3880718400,3880266700,3880049601,3880136402,3880136502, , , , ,1
3880718500,3880049601,3880266700,3880720500,3880728100,3880720900, , , ,1
3880718600,3880266900,3880049600,3880136300,3880136401,3880147000, , , ,1
3880718700,3880049600,3880266900,3880730300,3880720700,3880721300, , , ,1
3880718800,3880267100,3880049400,3880136101,3880136200,3880146600, , , ,1
3880718900,3880049400,3880267100,3880730700,3880721100,3880721500, , , ,1
3880719000,3880267600,3880049502,3880135804,3880135904, , , , ,1
3880719100,3880049502,3880267600,3880722000,3880722300,3880723700, , , ,1
3880719200,3880265900,3880265800,3880717600, , , , , ,1
3880719300,3880265800,3880265900,3880719500,3880719700, , , , ,1
3880719400,3880266100,3880265900,3880719200,3880719700, , , , ,1
3880719500,3880265900,3880266100,3880717900,3880719800, , , , ,1
3880719600,3880266000,3880265900,3880719200,3880719500, , , , ,1
3880719700,3880265900,3880266000,3880824600,3880719900, , , , ,1
3880719800,3880266100,3880266000,3880824600,3880719600, , , , ,1
3880719900,3880266000,3880266100,3880717900,3880719400, , , , ,1
3880720000,3880266500,3880266400,3880718200,3880726900, , , , ,1
3880720100,3880266400,3880266500,3880720300,3880727100, , , , ,1
3880720200,3880266600,3880266500,3880720000,3880727100, , , , ,1
3880720300,3880266500,3880266600,3880824900,3880726300, , , , ,1
3880720400,3880266800,3880266700,3880718400,3880728100,3880720900, , , ,1
3880720500,3880266700,3880266800,3880824800,3880727900, , , , ,1
3880720600,3880267000,3880266900,3880718600,3880730300,3880721300, , , ,1
3880721900,3880267400,3880267500,3880722100,3880723900, , , , ,1
3880722000,3880267600,3880267500,3880721800,3880723900, , , , ,1
3880722100,3880267500,3880267600,3880719000,3880722300,3880723700, , , ,1
3880722200,3880267700,3880267600,3880719000,3880722000,3880723700, , , ,1
3880722300,3880267600,3880267700,3880722500,3880723500, , , , ,1
3880722400,3880267800,3880267700,3880722200,3880723500, , , , ,1
3880722500,3880267700,3880267800,3880722600,3880722900, , , , ,1
3880722600,3880267800,3880265700,3880824700,3880717400,3880717700, , , ,1
3880722700,3880265700,3880267800,3880722400,3880722900, , , , ,1
3880722800,3880267900,3880267800,3880722400,3880722600, , , , ,1
3880722900,3880267800,3880267900,3880723000,3880723300, , , , ,1
3880723000,3880267900,3880266200,3880717800,3880718100, , , , ,1
3880724400,3880268500,3880268400,3880725400,3880724200, , , , ,1
3880724500,3880268400,3880268500,3880724900,3880725600, , , , ,1
3880724600,3880268600,3880268300,3880725700,3880724000, , , , ,1
3880724700,3880268300,3880268600,3880825100,3880725800,3880729500, , , ,1
3880724800,3880268700,3880268500,3880724400,3880725600, , , , ,1
3880724900,3880268500,3880268700,3880726100,3880729100,3880730500, , , ,1
3880725000,3880269800,3880267300,3880721400,3880721700, , , , ,1
3880725100,3880267300,3880269800,3880730400,3880730600,3880730900, , , ,1
3880725200,3880268100,3880268000,3880727300,3880723200,3880723400, , , ,1
3880725300,3880268000,3880268100,3880725900,3880730100,3880723600, , , ,1
3880725400,3880268400,3880268200,3880723800,3880724100, , , , ,1
3880725500,3880268200,3880268400,3880724500,3880724200, , , , ,1
3880725600,3880268500,3880268300,3880724700,3880724000, , , , ,1
3880725700,3880268300,3880268500,3880724400,3880724900, , , , ,1
3880725800,3880268600,3880268100,3880725200,3880730100,3880723600, , , ,1
3880725900,3880268100,3880268600,3880825100,3880724600,3880729500, , , ,1
3880726000,3880268800,3880268700,3880724800,3880729100,3880730500, , , ,1
3880726100,3880268700,3880268800,3880825000,3880728900, , , , ,1
3880726200,3880268900,3880266600,3880824900,3880720200, , , , ,1
3880726300,3880266600,3880268900,3880726500,3880727800, , , , ,1
3880726400,3880269000,3880268900,3880726200,3880727800, , , , ,1
3880726500,3880268900,3880269000,3880727700,3880728000, , , , ,1
3880726600,3880269100,3880266300,3880718000,3880718300, , , , ,1
3880726700,3880266300,3880269100,3880727200,3880727500, , , , ,1
3880726800,3880269200,3880266400,3880718200,3880720100, , , , ,1
3880726900,3880266400,3880269200,3880727400,3880728300, , , , ,1
3880727000,3880269300,3880266500,3880720000,3880720300, , , , ,1
3880727100,3880266500,3880269300,3880728200,3880728500,3880729900, , , ,1
3880727200,3880269100,3880268000,3880725300,3880723200,3880723400, , , ,1
3880727300,3880268000,3880269100,3880726600,3880727500, , , , ,1
3880727400,3880269200,3880269100,3880726600,3880727200, , , , ,1
3880727500,3880269100,3880269200,3880726800,3880728300, , , , ,1
3880727600,3880269400,3880269000,3880726400,3880728000, , , , ,1
3880727700,3880269000,3880269400,3880728400,3880728600, , , , ,1
3880727800,3880268900,3880266800,3880824800,3880720400, , , , ,1
3880727900,3880266800,3880268900,3880726200,3880726500, , , , ,1
3880728000,3880269000,3880266700,3880718400,3880720500,3880720900, , , ,1
3880728100,3880266700,3880269000,3880726400,3880727700, , , , ,1
3880728200,3880269300,3880269200,3880726800,3880727400, , , , ,1
3880728300,3880269200,3880269300,3880727000,3880728500,3880729900, , , ,1
3880728400,3880269400,3880269300,3880727000,3880728200,3880729900, , , ,1
3880728500,3880269300,3880269400,3880727600,3880728600, , , , ,1
3880728600,3880269400,3880267000,3880720600,3880720800, , , , ,1
3880728700,3880267000,3880269400,3880727600,3880728400, , , , ,1
3880728800,3880269500,3880268800,3880825000,3880726000, , , , ,1
3880728900,3880268800,3880269500,3880729000,3880729300, , , , ,1
3880729000,3880269500,3880268700,3880724800,3880726100,3880730500, , , ,1
3880729100,3880268700,3880269500,3880728800,3880729300, , , , ,1
3880729200,3880269600,3880269500,3880728800,3880729000, , , , ,1
3880729300,3880269500,3880269600,3880729400,3880729700,3880731100, , , ,1
3880729400,3880269600,3880268600,3880825100,3880724600,3880725800, , , ,1
3880729500,3880268600,3880269600,3880729200,3880729700,3880731100, , , ,1
3880729600,3880269700,3880269600,3880729200,3880729400,3880731100, , , ,1
3880729700,3880269600,3880269700,3880729800,3880730000,3880730200, , , ,1
3880729800,3880269700,3880269300,3880727000,3880728200,3880728500, , , ,1
3880729900,3880269300,3880269700,3880729600,3880730000,3880730200, , , ,1
3880730000,3880269700,3880268100,3880725200,3880725900,3880723600, , , ,1
3880730100,3880268100,3880269700,3880729600,3880729800,3880730200, , , ,1
3880730200,3880269700,3880266900,3880718600,3880720700,3880721300, , , ,1
3880730300,3880266900,3880269700,3880729600,3880729800,3880730000, , , ,1
3880730400,3880269800,3880268700,3880724800,3880726100,3880729100, , , ,1
3880730500,3880268700,3880269800,3880725000,3880730600,3880730900, , , ,1
3880730600,3880269800,3880267100,3880718800,3880721100,3880721500, , , ,1
3880730700,3880267100,3880269800,3880725000,3880730400,3880730900, , , ,1
3880730800,3880269900,3880269800,3880725000,3880730400,3880730600, , , ,1
3880730900,3880269800,3880269900,3880731000,3880731200, , , , ,1
3880731000,3880269900,3880269600,3880729200,3880729400,3880729700, , , ,1
3880731100,3880269600,3880269900,3880730800,3880731200, , , , ,1
3880731200,3880269900,3880267200,3880721000,3880721200, , , , ,1
3880731300,3880267200,3880269900,3880730800,3880731000, , , , ,1
3880735300,3880271200,3880271500,3880735000,3880735700,3880736100, , , ,1
3880731400,3880047701,3880047601,3880151802,3880151902,3880731600, , , ,1
3880731500,3880047601,3880047701,3880151402,3880151502, , , , ,1
3880731600,3880047601,3880046801,3880151002,3880151102, , , , ,1
3880731700,3880046801,3880047601,3880151802,3880151902,3880731500, , , ,1
3880731800,3880270100,3880270000,3880825200,3880732100, , , , ,1
3880731900,3880270000,3880270100,3880825400,3880732300, , , , ,1
3880732000,3880270200,3880270000,3880825200,3880731900, , , , ,1
3880733400,3880270800,3880270700,3880733900,3880733200, , , , ,1
3880733500,3880270700,3880270800,3880825800,3880733700, , , , ,1
3880733600,3880270900,3880270800,3880825800,3880733400, , , , ,1
3880733700,3880270800,3880270900,3880826000,3880733800, , , , ,1
3880733800,3880270900,3880270700,3880733500,3880733200, , , , ,1
3880733900,3880270700,3880270900,3880826000,3880733600, , , , ,1
3880734000,3880048401,3880047801,3880152603,3880152702, , , , ,1
3880734100,3880047801,3880048401,3880129402,3880129502, , , , ,1
3880734200,3880271400,3880048800,3880011904,3880012003, , , , ,1
3880734300,3880048800,3880271400,3880735100,3880735500,3880735900, , , ,1
3880734400,3880271100,3880271000,3880826200,3880734700, , , , ,1
3880734500,3880271000,3880271100,3880734400, , , , , ,2
3880734600,3880271200,3880271000,3880826200,3880734500, , , , ,1
3880734700,3880271000,3880271200,3880735300,3880734900, , , , ,1
3880734800,3880271300,3880271200,3880735300,3880734600, , , , ,1
3880734900,3880271200,3880271300,3880734800, , , , , ,2
3880735000,3880271500,3880271400,3880734200,3880735500,3880735900, , , ,1
3880735100,3880271400,3880271500,3880735200,3880735700,3880736100, , , ,1
3880735200,3880271500,3880271200,3880734600,3880734900, , , , ,1
3880735400,3880271600,3880271400,3880734200,3880735100,3880735900, , , ,1
3880735500,3880271400,3880271600,3880735400, , , , , ,2
3880735600,3880271700,3880271500,3880735000,3880735200,3880736100, , , ,1
3880735700,3880271500,3880271700,3880735600, , , , , ,2
3880735800,3880271800,3880271400,3880734200,3880735100,3880735500, , , ,1
3880735900,3880271400,3880271800,3880735800, , , , , ,2
3880736000,3880271900,3880271500,3880735000,3880735200,3880735700, , , ,1
3880736100,3880271500,3880271900,3880736000, , , , , ,2
3880736200,3880047803,3880047802,3880148002,3880148102, , , , ,1
3880736300,3880047802,3880047803,3880152604,3880152704, , , , ,1
3880736400,3880273000,3880004800,3880010001,3880011300,3880152801, , , ,1
3880737500,3880272100,3880272300,3880826700,3880737700, , , , ,1
3880737600,3880272400,3880272300,3880826700,3880737400, , , , ,1
3880737700,3880272300,3880272400,3880737900,3880739100, , , , ,1
3880737800,3880272500,3880272400,3880737600,3880739100, , , , ,1
3880737900,3880272400,3880272500,3880738300,3880740700, , , , ,1
3880738000,3880274100,3880157002,3880008904,3880009004, , , , ,1
3880738100,3880157002,3880274100,3880826900,3880742200, , , , ,1
3880738200,3880272600,3880272500,3880737800,3880740700, , , , ,1
3880738300,3880272500,3880272600,3880738500,3880740900, , , , ,1
3880738400,3880272700,3880272600,3880738200,3880740900, , , , ,1
3880738500,3880272600,3880272700,3880738700,3880741100, , , , ,1
3880738600,3880272800,3880272700,3880738400,3880741100, , , , ,1
3880738700,3880272700,3880272800,3880738900,3880739000, , , , ,1
3880738800,3880272900,3880272800,3880738600,3880739000, , , , ,1
3880738900,3880272800,3880272900,3880826600,3880739300, , , , ,1
3880739000,3880272800,3880272400,3880737600,3880737900, , , , ,1
3880739100,3880272400,3880272800,3880738600,3880738900, , , , ,1
3880739200,3880273000,3880272900,3880826600,3880738800, , , , ,1
3880739300,3880272900,3880273000,3880736400,3880740500, , , , ,1
3880746500,3880275700,3880276100,3880746400, , , , , ,2
3880739400,3880273100,3880272000,3880826400,3880737100, , , , ,1
3880739500,3880272000,3880273100,3880739700,3880744500, , , , ,1
3880739600,3880273200,3880273100,3880739400,3880744500, , , , ,1
3880739700,3880273100,3880273200,3880739900,3880740600, , , , ,1
3880739800,3880273300,3880273200,3880739600,3880740600, , , , ,1
3880739900,3880273200,3880273300,3880740100,3880740800,3880741900, , , ,1
3880740000,3880273400,3880273300,3880739800,3880740800,3880741900, , , ,1
3880740100,3880273300,3880273400,3880740300,3880741000,3880742500, , , ,1
3880740200,3880273500,3880273400,3880740000,3880741000,3880742500, , , ,1
3880740300,3880273400,3880273500,3880740400,3880741300, , , , ,1
3880740400,3880273500,3880273000,3880736400,3880739200, , , , ,1
3880740500,3880273000,3880273500,3880740200,3880741300, , , , ,1
3880740600,3880273200,3880272500,3880737800,3880738300, , , , ,1
3880740700,3880272500,3880273200,3880739600,3880739900, , , , ,1
3880740800,3880273300,3880272600,3880738200,3880738500, , , , ,1
3880740900,3880272600,3880273300,3880739800,3880740100,3880741900, , , ,1
3880741000,3880273400,3880272700,3880738400,3880738700, , , , ,1
3880741100,3880272700,3880273400,3880740000,3880740300,3880742500, , , ,1
3880741200,3880273600,3880273500,3880740200,3880740400, , , , ,1
3880741300,3880273500,3880273600,3880741500,3880741700,3880743100, , , ,1
3880741400,3880273700,3880273600,3880741200,3880741700,3880743100, , , ,1
3880741500,3880273600,3880273700,3880744300,3880736600, , , , ,1
3880741600,3880273800,3880273600,3880741200,3880741500,3880743100, , , ,1
3880741700,3880273600,3880273800,3880741600, , , , , ,2
3880741800,3880273900,3880273300,3880739800,3880740100,3880740800, , , ,1
3880741900,3880273300,3880273900,3880742100,3880742900, , , , ,1
3880742000,3880274000,3880273900,3880741800,3880742900, , , , ,1
3880742100,3880273900,3880274000,3880827100,3880742300, , , , ,1
3880742200,3880274100,3880274000,3880827100,3880742000, , , , ,1
3880742300,3880274000,3880274100,3880826900,3880738000, , , , ,1
3880742400,3880274200,3880273400,3880740000,3880740300,3880741000, , , ,1
3880742500,3880273400,3880274200,3880742700,3880743000,3880743300, , , ,1
3880742600,3880274400,3880274200,3880742400,3880743000,3880743300, , , ,1
3880742700,3880274200,3880274400,3880742800,3880743500, , , , ,1
3880744000,3880274700,3880274600,3880744200,3880743800, , , , ,1
3880744100,3880274600,3880274700,3880744000, , , , , ,2
3880744200,3880274600,3880273700,3880741400,3880736600, , , , ,1
3880744300,3880273700,3880274600,3880744100,3880743800, , , , ,1
3880744400,3880274800,3880273100,3880739400,3880739700, , , , ,1
3880744500,3880273100,3880274800,3880744700,3880744900, , , , ,1
3880744600,3880274900,3880274800,3880744400,3880744900, , , , ,1
3880744700,3880274800,3880274900,3880744600, , , , , ,2
3880744800,3880275000,3880274800,3880744400,3880744700, , , , ,1
3880744900,3880274800,3880275000,3880745100,3880745300,3880745500, , , ,1
3880745000,3880275100,3880275000,3880744800,3880745300,3880745500, , , ,1
3880745100,3880275000,3880275100,3880745000, , , , , ,2
3880745200,3880275200,3880275000,3880744800,3880745100,3880745500, , , ,1
3880745300,3880275000,3880275200,3880745200, , , , , ,2
3880745400,3880275300,3880275000,3880744800,3880745100,3880745300, , , ,1
3880745500,3880275000,3880275300,3880745400, , , , , ,2
3880745600,3880275700,3880275600,3880827400,3880745900, , , , ,1
3880745700,3880275600,3880275700,3880746500,3880746300, , , , ,1
3880745800,3880276000,3880275600,3880827400,3880745700, , , , ,1
3880745900,3880275600,3880276000,3880745800, , , , , ,2
3880746000,3880275500,3880275400,3880827200, , , , , ,1
3880746100,3880275400,3880275500,3880827500,3880827700, , , , ,1
3880746200,3880275800,3880275700,3880746500,3880745600, , , , ,1
3880746300,3880275700,3880275800,3880845701,3880851601, , , , ,1
3880746400,3880276100,3880275700,3880745600,3880746300, , , , ,1
3880746600,3880276600,3880046201,3880121203,3880121302,3880747700, , , ,1
3880746700,3880046201,3880276600,3880828400,3880747400, , , , ,1
3880746800,3880276400,3880276300,3880828500,3880827800,3880828000, , , ,1
3880746900,3880276300,3880276400,3880747000,3880747300, , , , ,1
3880747000,3880276400,3880045902,3880121404,3880121504, , , , ,1
3880747100,3880045902,3880276400,3880746800,3880747300, , , , ,1
3880747200,3880276500,3880276400,3880746800,3880747000, , , , ,1
3880747300,3880276400,3880276500,3880828200,3880747500, , , , ,1
3880747400,3880276600,3880276500,3880828200,3880747200, , , , ,1
3880747500,3880276500,3880276600,3880828400,3880746600, , , , ,1
3880747600,3880046501,3880046201,3880121203,3880121302,3880746700, , , ,1
3880747700,3880046201,3880046501,3880153202,3880153303,3880753500, , , ,1
3880747800,3880277300,3880047102,3880152804,3880152904, , , , ,1
3880747900,3880047102,3880277300,3880829100,3880750100,3880750300, , , ,1
3880748000,3880277500,3880047101,3880152803,3880152902, , , , ,1
3880748100,3880047101,3880277500,3880750200,3880750500, , , , ,1
3880748200,3880279300,3880046502,3880153204,3880153304, , , , ,1
3880748300,3880046502,3880279300,3880829700,3880754900, , , , ,1
3880748400,3880276700,3880046503,3880153402,3880153503, , , , ,1
3880748500,3880046503,3880276700,3880748700,3880749500,3880751700, , , ,1
3880748600,3880276800,3880276700,3880748400,3880749500,3880751700, , , ,1
3880748700,3880276700,3880276800,3880748800,3880757500, , , , ,1
3880748800,3880276800,3880276200,3880749100, , , , , ,1
3880748900,3880276200,3880276800,3880748600,3880757500, , , , ,1
3880749000,3880276900,3880276200,3880748900, , , , , ,1
3880749100,3880276200,3880276900,3880749300,3880757700, , , , ,1
3880749200,3880277000,3880276900,3880749000,3880757700, , , , ,1
3880749300,3880276900,3880277000,3880749200, , , , , ,2
3880749400,3880277100,3880276700,3880748400,3880748700,3880751700, , , ,1
3880749500,3880276700,3880277100,3880829300,3880749600,3880749900, , , ,1
3880749600,3880277100,3880046504,3880153404,3880153504, , , , ,1
3880749700,3880046504,3880277100,3880829300,3880749400,3880749900, , , ,1
3880749800,3880277200,3880277100,3880829300,3880749400,3880749600, , , ,1
3880749900,3880277100,3880277200,3880750900, , , , , ,1
3880750000,3880277400,3880277300,3880829100,3880747800,3880750300, , , ,1
3880750100,3880277300,3880277400,3880750700, , , , , ,1
3880750200,3880277500,3880277300,3880829100,3880747800,3880750100, , , ,1
3880750300,3880277300,3880277500,3880748000,3880750500, , , , ,1
3880750400,3880277600,3880277500,3880748000,3880750200, , , , ,1
3880750500,3880277500,3880277600,3880828700,3880751900, , , , ,1
3880750600,3880278200,3880277400,3880750000, , , , , ,1
3880750700,3880277400,3880278200,3880829000,3880751800,3880752100, , , ,1
3880750800,3880279500,3880277200,3880749800, , , , , ,1
3880750900,3880277200,3880279500,3880829600,3880755300, , , , ,1
3880751000,3880277800,3880277700,3880828600,3880829500,3880753100, , , ,1
3880751100,3880277700,3880277800,3880828900,3880753300, , , , ,1
3880751200,3880278000,3880277900,3880828800,3880753700, , , , ,1
3880751300,3880277900,3880278000,3880751500,3880754300,3880757300, , , ,1
3880751400,3880278100,3880278000,3880751200,3880754300,3880757300, , , ,1
3880751500,3880278000,3880278100,3880829900,3880751600,3880756700, , , ,1
3880751600,3880278100,3880276700,3880748400,3880748700,3880749500, , , ,1
3880751700,3880276700,3880278100,3880829900,3880751400,3880756700, , , ,1
3880751800,3880278200,3880277600,3880828700,3880750400, , , , ,1
3880751900,3880277600,3880278200,3880829000,3880750600,3880752100, , , ,1
3880752000,3880278300,3880278200,3880829000,3880750600,3880751800, , , ,1
3880752100,3880278200,3880278300,3880752300,3880753000,3880753900, , , ,1
3880752200,3880278400,3880278300,3880752000,3880753000,3880753900, , , ,1
3880752300,3880278300,3880278400,3880752500,3880753200,3880753400, , , ,1
3880752400,3880278500,3880278400,3880752200,3880753200,3880753400, , , ,1
3880752500,3880278400,3880278500,3880752700,3880753600,3880754100, , , ,1
3880752600,3880278600,3880278500,3880752400,3880753600,3880754100, , , ,1
3880752700,3880278500,3880278600,3880752900,3880754700,3880755100, , , ,1
3880752800,3880278700,3880278600,3880752600,3880754700,3880755100, , , ,1
3880752900,3880278600,3880278700,3880829200,3880755500,3880756300, , , ,1
3880753000,3880278300,3880277700,3880828600,3880829500,3880751100, , , ,1
3880753100,3880277700,3880278300,3880752000,3880752300,3880753900, , , ,1
3880753200,3880278400,3880277800,3880828900,3880751000, , , , ,1
3880753300,3880277800,3880278400,3880752200,3880752500,3880753400, , , ,1
3880753400,3880278400,3880046501,3880153202,3880153303,3880747600, , , ,1
3880753500,3880046501,3880278400,3880752200,3880752500,3880753200, , , ,1
3880753600,3880278500,3880277900,3880828800,3880751300, , , , ,1
3880753700,3880277900,3880278500,3880752400,3880752700,3880754100, , , ,1
3880753800,3880278900,3880278300,3880752000,3880752300,3880753000, , , ,1
3880753900,3880278300,3880278900,3880753800, , , , , ,2
3880754000,3880279000,3880278500,3880752400,3880752700,3880753600, , , ,1
3880754100,3880278500,3880279000,3880754000, , , , , ,2
3880754200,3880279100,3880278000,3880751200,3880751500,3880757300, , , ,1
3880754300,3880278000,3880279100,3880754500,3880755900, , , , ,1
3880754400,3880279200,3880279100,3880754200,3880755900, , , , ,1
3880754500,3880279100,3880279200,3880754600,3880756500, , , , ,1
3880754600,3880279200,3880278600,3880752600,3880752900,3880755100, , , ,1
3880754700,3880278600,3880279200,3880754400,3880756500, , , , ,1
3880754800,3880279400,3880279300,3880829700,3880748200, , , , ,1
3880754900,3880279300,3880279400,3880755000,3880755700, , , , ,1
3880755000,3880279400,3880278600,3880752600,3880752900,3880754700, , , ,1
3880755100,3880278600,3880279400,3880754800,3880755700, , , , ,1
3880755200,3880279600,3880279500,3880829600,3880750800, , , , ,1
3880755300,3880279500,3880279600,3880755400,3880755600, , , , ,1
3880755400,3880279600,3880278700,3880829200,3880752800,3880756300, , , ,1
3880755500,3880278700,3880279600,3880755200,3880755600, , , , ,1
3880755600,3880279600,3880279400,3880754800,3880755000, , , , ,1
3880755700,3880279400,3880279600,3880755200,3880755400, , , , ,1
3880755800,3880279700,3880279100,3880754200,3880754500, , , , ,1
3880755900,3880279100,3880279700,3880829800,3880756100, , , , ,1
3880756000,3880279800,3880279700,3880829800,3880755800, , , , ,1
3880756100,3880279700,3880279800,3880756200,3880756400, , , , ,1
3880756200,3880279800,3880278700,3880829200,3880752800,3880755500, , , ,1
3880756300,3880278700,3880279800,3880756000,3880756400, , , , ,1
3880756400,3880279800,3880279200,3880754400,3880754600, , , , ,1
3880756500,3880279200,3880279800,3880756000,3880756200, , , , ,1
3880756600,3880279900,3880278100,3880829900,3880751400,3880751600, , , ,1
3880756700,3880278100,3880279900,3880756900,3880758100, , , , ,1
3880756800,3880280000,3880279900,3880756600,3880758100, , , , ,1
3880756900,3880279900,3880280000,3880757100,3880757400,3880757900, , , ,1
3880757000,3880280100,3880280000,3880756800,3880757400,3880757900, , , ,1
3880757100,3880280000,3880280100,3880757600,3880758300, , , , ,1
3880757200,3880280300,3880278000,3880751200,3880751500,3880754300, , , ,1
3880757300,3880278000,3880280300,3880758000, , , , , ,1
3880757400,3880280000,3880276800,3880748600,3880748800, , , , ,1
